bin_num	chr	start	end	bin5mb	arm
16143	chr10	45600000	45699999	NA	#N/A
16144	chr10	45700000	45799999	NA	#N/A
16145	chr10	45800000	45899999	NA	#N/A
16146	chr10	45900000	45999999	NA	#N/A
16147	chr10	46000000	46099999	NA	#N/A
16148	chr10	46100000	46199999	NA	#N/A
16149	chr10	46900000	46999999	NA	#N/A
16150	chr10	47000000	47099999	NA	#N/A
16151	chr10	47100000	47199999	NA	#N/A
16152	chr10	47600000	47699999	329	10q
16153	chr10	48300000	48399999	329	10q
16154	chr10	48400000	48499999	329	10q
16155	chr10	48500000	48599999	329	10q
16156	chr10	48600000	48699999	329	10q
16157	chr10	49300000	49399999	329	10q
16158	chr10	49400000	49499999	329	10q
16159	chr10	49500000	49599999	329	10q
16160	chr10	49600000	49699999	329	10q
16161	chr10	49700000	49799999	329	10q
16162	chr10	49800000	49899999	329	10q
16163	chr10	49900000	49999999	329	10q
16164	chr10	50000000	50099999	329	10q
16165	chr10	50100000	50199999	329	10q
16166	chr10	50200000	50299999	329	10q
16167	chr10	50300000	50399999	329	10q
16168	chr10	50400000	50499999	329	10q
16169	chr10	50500000	50599999	329	10q
16170	chr10	50600000	50699999	329	10q
16171	chr10	50700000	50799999	329	10q
16172	chr10	50800000	50899999	329	10q
16173	chr10	50900000	50999999	329	10q
16174	chr10	51000000	51099999	329	10q
16175	chr10	51500000	51599999	329	10q
16176	chr10	51700000	51799999	329	10q
16177	chr10	51800000	51899999	329	10q
16178	chr10	52000000	52099999	329	10q
16179	chr10	52100000	52199999	329	10q
16180	chr10	52200000	52299999	329	10q
16181	chr10	52300000	52399999	329	10q
16182	chr10	52400000	52499999	329	10q
16183	chr10	52500000	52599999	329	10q
16184	chr10	52600000	52699999	329	10q
16185	chr10	52700000	52799999	329	10q
16186	chr10	52800000	52899999	329	10q
16187	chr10	52900000	52999999	329	10q
16188	chr10	53000000	53099999	329	10q
16189	chr10	53100000	53199999	329	10q
16190	chr10	53200000	53299999	329	10q
16191	chr10	53300000	53399999	329	10q
16192	chr10	53400000	53499999	329	10q
16193	chr10	53500000	53599999	329	10q
16194	chr10	53600000	53699999	329	10q
16195	chr10	53700000	53799999	329	10q
16196	chr10	53800000	53899999	329	10q
16197	chr10	53900000	53999999	329	10q
16198	chr10	54000000	54099999	329	10q
16199	chr10	54100000	54199999	329	10q
16200	chr10	54200000	54299999	329	10q
16201	chr10	54300000	54399999	329	10q
16202	chr10	54400000	54499999	328	10q
16203	chr10	54500000	54599999	328	10q
16204	chr10	54600000	54699999	328	10q
16205	chr10	54700000	54799999	328	10q
16206	chr10	54800000	54899999	328	10q
16207	chr10	54900000	54999999	328	10q
16208	chr10	55000000	55099999	328	10q
16209	chr10	55100000	55199999	328	10q
16210	chr10	55200000	55299999	328	10q
16211	chr10	55300000	55399999	328	10q
16212	chr10	55400000	55499999	328	10q
16213	chr10	55500000	55599999	328	10q
16214	chr10	55600000	55699999	328	10q
16215	chr10	55700000	55799999	328	10q
16216	chr10	55800000	55899999	328	10q
16217	chr10	55900000	55999999	328	10q
16218	chr10	56000000	56099999	328	10q
16219	chr10	56100000	56199999	328	10q
16220	chr10	56200000	56299999	328	10q
16221	chr10	56300000	56399999	328	10q
16222	chr10	56400000	56499999	328	10q
16223	chr10	56500000	56599999	328	10q
16224	chr10	56600000	56699999	328	10q
16225	chr10	56700000	56799999	328	10q
16226	chr10	56800000	56899999	328	10q
16227	chr10	56900000	56999999	328	10q
16228	chr10	57000000	57099999	328	10q
16229	chr10	57100000	57199999	328	10q
16230	chr10	57200000	57299999	328	10q
16231	chr10	57300000	57399999	328	10q
16232	chr10	57400000	57499999	328	10q
16233	chr10	57500000	57599999	328	10q
16234	chr10	57600000	57699999	328	10q
16235	chr10	57700000	57799999	328	10q
16236	chr10	57800000	57899999	328	10q
16237	chr10	57900000	57999999	328	10q
16238	chr10	58000000	58099999	328	10q
16239	chr10	58100000	58199999	328	10q
16240	chr10	58200000	58299999	328	10q
16241	chr10	58300000	58399999	328	10q
16242	chr10	58400000	58499999	328	10q
16243	chr10	58500000	58599999	328	10q
16244	chr10	58600000	58699999	328	10q
16245	chr10	58700000	58799999	328	10q
16246	chr10	58800000	58899999	328	10q
16247	chr10	58900000	58999999	328	10q
16248	chr10	59000000	59099999	328	10q
16249	chr10	59100000	59199999	328	10q
16250	chr10	59200000	59299999	328	10q
16251	chr10	59300000	59399999	328	10q
16252	chr10	59400000	59499999	327	10q
16253	chr10	59500000	59599999	327	10q
16254	chr10	59600000	59699999	327	10q
16255	chr10	59700000	59799999	327	10q
16256	chr10	59800000	59899999	327	10q
16257	chr10	59900000	59999999	327	10q
16258	chr10	60000000	60099999	327	10q
16259	chr10	60100000	60199999	327	10q
16260	chr10	60200000	60299999	327	10q
16261	chr10	60300000	60399999	327	10q
16262	chr10	60400000	60499999	327	10q
16263	chr10	60500000	60599999	327	10q
16264	chr10	60600000	60699999	327	10q
16265	chr10	60700000	60799999	327	10q
16266	chr10	60800000	60899999	327	10q
16267	chr10	60900000	60999999	327	10q
16268	chr10	61000000	61099999	327	10q
16269	chr10	61100000	61199999	327	10q
16270	chr10	61200000	61299999	327	10q
16271	chr10	61300000	61399999	327	10q
16272	chr10	61400000	61499999	327	10q
16273	chr10	61500000	61599999	327	10q
16274	chr10	61600000	61699999	327	10q
16275	chr10	61700000	61799999	327	10q
16276	chr10	61800000	61899999	327	10q
16277	chr10	61900000	61999999	327	10q
16278	chr10	62000000	62099999	327	10q
16279	chr10	62100000	62199999	327	10q
16280	chr10	62200000	62299999	327	10q
16281	chr10	62300000	62399999	327	10q
16282	chr10	62400000	62499999	327	10q
16283	chr10	62500000	62599999	327	10q
16284	chr10	62600000	62699999	327	10q
16285	chr10	62700000	62799999	327	10q
16286	chr10	62800000	62899999	327	10q
16287	chr10	62900000	62999999	327	10q
16288	chr10	63000000	63099999	327	10q
16289	chr10	63100000	63199999	327	10q
16290	chr10	63200000	63299999	327	10q
16291	chr10	63300000	63399999	327	10q
16292	chr10	63400000	63499999	327	10q
16293	chr10	63500000	63599999	327	10q
16294	chr10	63600000	63699999	327	10q
16295	chr10	63700000	63799999	327	10q
16296	chr10	63800000	63899999	327	10q
16297	chr10	63900000	63999999	327	10q
16298	chr10	64000000	64099999	327	10q
16299	chr10	64100000	64199999	327	10q
16300	chr10	64200000	64299999	327	10q
16301	chr10	64300000	64399999	327	10q
16302	chr10	64400000	64499999	326	10q
16303	chr10	64500000	64599999	326	10q
16304	chr10	64600000	64699999	326	10q
16305	chr10	64700000	64799999	326	10q
16306	chr10	64800000	64899999	326	10q
16307	chr10	64900000	64999999	326	10q
16308	chr10	65000000	65099999	326	10q
16309	chr10	65100000	65199999	326	10q
16310	chr10	65200000	65299999	326	10q
16311	chr10	65300000	65399999	326	10q
16312	chr10	65400000	65499999	326	10q
16313	chr10	65500000	65599999	326	10q
16314	chr10	65600000	65699999	326	10q
16315	chr10	65700000	65799999	326	10q
16316	chr10	65800000	65899999	326	10q
16317	chr10	65900000	65999999	326	10q
16318	chr10	66000000	66099999	326	10q
16319	chr10	66100000	66199999	326	10q
16320	chr10	66200000	66299999	326	10q
16321	chr10	66300000	66399999	326	10q
16322	chr10	66400000	66499999	326	10q
16323	chr10	66500000	66599999	326	10q
16324	chr10	66600000	66699999	326	10q
16325	chr10	66700000	66799999	326	10q
16326	chr10	66800000	66899999	326	10q
16327	chr10	66900000	66999999	326	10q
16328	chr10	67000000	67099999	326	10q
16329	chr10	67100000	67199999	326	10q
16330	chr10	67200000	67299999	326	10q
16331	chr10	67300000	67399999	326	10q
16332	chr10	67400000	67499999	326	10q
16333	chr10	67500000	67599999	326	10q
16334	chr10	67600000	67699999	326	10q
16335	chr10	67700000	67799999	326	10q
16336	chr10	67800000	67899999	326	10q
16337	chr10	67900000	67999999	326	10q
16338	chr10	68000000	68099999	326	10q
16339	chr10	68100000	68199999	326	10q
16340	chr10	68200000	68299999	326	10q
16341	chr10	68300000	68399999	326	10q
16342	chr10	68400000	68499999	326	10q
16343	chr10	68500000	68599999	326	10q
16344	chr10	68600000	68699999	326	10q
16345	chr10	68700000	68799999	326	10q
16346	chr10	68800000	68899999	326	10q
16347	chr10	68900000	68999999	326	10q
16348	chr10	69000000	69099999	326	10q
16349	chr10	69100000	69199999	326	10q
16350	chr10	69200000	69299999	326	10q
16351	chr10	69300000	69399999	326	10q
16352	chr10	69400000	69499999	325	10q
16353	chr10	69500000	69599999	325	10q
16354	chr10	69600000	69699999	325	10q
16355	chr10	69700000	69799999	325	10q
16356	chr10	69800000	69899999	325	10q
16357	chr10	69900000	69999999	325	10q
16358	chr10	70000000	70099999	325	10q
16359	chr10	70100000	70199999	325	10q
16360	chr10	70200000	70299999	325	10q
16361	chr10	70300000	70399999	325	10q
16362	chr10	70400000	70499999	325	10q
16363	chr10	70500000	70599999	325	10q
16364	chr10	70600000	70699999	325	10q
16365	chr10	70700000	70799999	325	10q
16366	chr10	70800000	70899999	325	10q
16367	chr10	70900000	70999999	325	10q
16368	chr10	71000000	71099999	325	10q
16369	chr10	71100000	71199999	325	10q
16370	chr10	71200000	71299999	325	10q
16371	chr10	71300000	71399999	325	10q
16372	chr10	71400000	71499999	325	10q
16373	chr10	71500000	71599999	325	10q
16374	chr10	71600000	71699999	325	10q
16375	chr10	71700000	71799999	325	10q
16376	chr10	71800000	71899999	325	10q
16377	chr10	71900000	71999999	325	10q
16378	chr10	72000000	72099999	325	10q
16379	chr10	72100000	72199999	325	10q
16380	chr10	72200000	72299999	325	10q
16381	chr10	72300000	72399999	325	10q
16382	chr10	72400000	72499999	325	10q
16383	chr10	72500000	72599999	325	10q
16384	chr10	72600000	72699999	325	10q
16385	chr10	72700000	72799999	325	10q
16386	chr10	72800000	72899999	325	10q
16387	chr10	72900000	72999999	325	10q
16388	chr10	73000000	73099999	325	10q
16389	chr10	73100000	73199999	325	10q
16390	chr10	73200000	73299999	325	10q
16391	chr10	73300000	73399999	325	10q
16392	chr10	73400000	73499999	325	10q
16393	chr10	73500000	73599999	325	10q
16394	chr10	73600000	73699999	325	10q
16395	chr10	73700000	73799999	325	10q
16396	chr10	73800000	73899999	325	10q
16397	chr10	73900000	73999999	325	10q
16398	chr10	74000000	74099999	325	10q
16399	chr10	74100000	74199999	325	10q
16400	chr10	74200000	74299999	325	10q
16401	chr10	74300000	74399999	325	10q
16402	chr10	74400000	74499999	324	10q
16403	chr10	74500000	74599999	324	10q
16404	chr10	74600000	74699999	324	10q
16405	chr10	74700000	74799999	324	10q
16406	chr10	74800000	74899999	324	10q
16407	chr10	74900000	74999999	324	10q
16408	chr10	75000000	75099999	324	10q
16409	chr10	75100000	75199999	324	10q
16410	chr10	75200000	75299999	324	10q
16411	chr10	75300000	75399999	324	10q
16412	chr10	75400000	75499999	324	10q
16413	chr10	75500000	75599999	324	10q
16414	chr10	75600000	75699999	324	10q
16415	chr10	75700000	75799999	324	10q
16416	chr10	75800000	75899999	324	10q
16417	chr10	75900000	75999999	324	10q
16418	chr10	76000000	76099999	324	10q
16419	chr10	76100000	76199999	324	10q
16420	chr10	76200000	76299999	324	10q
16421	chr10	76300000	76399999	324	10q
16422	chr10	76400000	76499999	324	10q
16423	chr10	76500000	76599999	324	10q
16424	chr10	76600000	76699999	324	10q
16425	chr10	76700000	76799999	324	10q
16426	chr10	76800000	76899999	324	10q
16427	chr10	76900000	76999999	324	10q
16428	chr10	77000000	77099999	324	10q
16429	chr10	77100000	77199999	324	10q
16430	chr10	77200000	77299999	324	10q
16431	chr10	77300000	77399999	324	10q
16432	chr10	77400000	77499999	324	10q
16433	chr10	77500000	77599999	324	10q
16434	chr10	77600000	77699999	324	10q
16435	chr10	77700000	77799999	324	10q
16436	chr10	77800000	77899999	324	10q
16437	chr10	77900000	77999999	324	10q
16438	chr10	78000000	78099999	324	10q
16439	chr10	78100000	78199999	324	10q
16440	chr10	78200000	78299999	324	10q
16441	chr10	78300000	78399999	324	10q
16442	chr10	78400000	78499999	324	10q
16443	chr10	78500000	78599999	324	10q
16444	chr10	78600000	78699999	324	10q
16445	chr10	78700000	78799999	324	10q
16446	chr10	78800000	78899999	324	10q
16447	chr10	78900000	78999999	324	10q
16448	chr10	79000000	79099999	324	10q
16449	chr10	79100000	79199999	324	10q
16450	chr10	79200000	79299999	324	10q
16451	chr10	79300000	79399999	324	10q
16452	chr10	79400000	79499999	323	10q
16453	chr10	79500000	79599999	323	10q
16454	chr10	79600000	79699999	323	10q
16455	chr10	79700000	79799999	323	10q
16456	chr10	79800000	79899999	323	10q
16457	chr10	79900000	79999999	323	10q
16458	chr10	80000000	80099999	323	10q
16459	chr10	80100000	80199999	323	10q
16460	chr10	80200000	80299999	323	10q
16461	chr10	80300000	80399999	323	10q
16462	chr10	80400000	80499999	323	10q
16463	chr10	80500000	80599999	323	10q
16464	chr10	80600000	80699999	323	10q
16465	chr10	80700000	80799999	323	10q
16466	chr10	80800000	80899999	323	10q
16467	chr10	80900000	80999999	323	10q
16468	chr10	81000000	81099999	323	10q
16469	chr10	81100000	81199999	323	10q
16470	chr10	81200000	81299999	323	10q
16471	chr10	81300000	81399999	323	10q
16472	chr10	81400000	81499999	323	10q
16473	chr10	81600000	81699999	323	10q
16474	chr10	81700000	81799999	323	10q
16475	chr10	81800000	81899999	323	10q
16476	chr10	81900000	81999999	323	10q
16477	chr10	82000000	82099999	323	10q
16478	chr10	82100000	82199999	323	10q
16479	chr10	82200000	82299999	323	10q
16480	chr10	82300000	82399999	323	10q
16481	chr10	82400000	82499999	323	10q
16482	chr10	82500000	82599999	323	10q
16483	chr10	82600000	82699999	323	10q
16484	chr10	82700000	82799999	323	10q
16485	chr10	82800000	82899999	323	10q
16486	chr10	82900000	82999999	323	10q
16487	chr10	83000000	83099999	323	10q
16488	chr10	83100000	83199999	323	10q
16489	chr10	83200000	83299999	323	10q
16490	chr10	83300000	83399999	323	10q
16491	chr10	83400000	83499999	323	10q
16492	chr10	83500000	83599999	323	10q
16493	chr10	83600000	83699999	323	10q
16494	chr10	83700000	83799999	323	10q
16495	chr10	83800000	83899999	323	10q
16496	chr10	83900000	83999999	323	10q
16497	chr10	84000000	84099999	323	10q
16498	chr10	84100000	84199999	323	10q
16499	chr10	84200000	84299999	323	10q
16500	chr10	84300000	84399999	323	10q
16501	chr10	84400000	84499999	323	10q
16502	chr10	84500000	84599999	322	10q
16503	chr10	84600000	84699999	322	10q
16504	chr10	84700000	84799999	322	10q
16505	chr10	84800000	84899999	322	10q
16506	chr10	84900000	84999999	322	10q
16507	chr10	85000000	85099999	322	10q
16508	chr10	85100000	85199999	322	10q
16509	chr10	85200000	85299999	322	10q
16510	chr10	85300000	85399999	322	10q
16511	chr10	85400000	85499999	322	10q
16512	chr10	85500000	85599999	322	10q
16513	chr10	85600000	85699999	322	10q
16514	chr10	85700000	85799999	322	10q
16515	chr10	85800000	85899999	322	10q
16516	chr10	85900000	85999999	322	10q
16517	chr10	86000000	86099999	322	10q
16518	chr10	86100000	86199999	322	10q
16519	chr10	86200000	86299999	322	10q
16520	chr10	86300000	86399999	322	10q
16521	chr10	86400000	86499999	322	10q
16522	chr10	86500000	86599999	322	10q
16523	chr10	86600000	86699999	322	10q
16524	chr10	86700000	86799999	322	10q
16525	chr10	86800000	86899999	322	10q
16526	chr10	86900000	86999999	322	10q
16527	chr10	87000000	87099999	322	10q
16528	chr10	87100000	87199999	322	10q
16529	chr10	87200000	87299999	322	10q
16530	chr10	87300000	87399999	322	10q
16531	chr10	87400000	87499999	322	10q
16532	chr10	87500000	87599999	322	10q
16533	chr10	87600000	87699999	322	10q
16534	chr10	87700000	87799999	322	10q
16535	chr10	87800000	87899999	322	10q
16536	chr10	87900000	87999999	322	10q
16537	chr10	88000000	88099999	322	10q
16538	chr10	88100000	88199999	322	10q
16539	chr10	88200000	88299999	322	10q
16540	chr10	88300000	88399999	322	10q
16541	chr10	88400000	88499999	322	10q
16542	chr10	88500000	88599999	322	10q
16543	chr10	88600000	88699999	322	10q
16544	chr10	88700000	88799999	322	10q
16545	chr10	88800000	88899999	322	10q
16546	chr10	88900000	88999999	322	10q
16547	chr10	89200000	89299999	322	10q
16548	chr10	89300000	89399999	322	10q
16549	chr10	89400000	89499999	322	10q
16550	chr10	89500000	89599999	322	10q
16551	chr10	89600000	89699999	322	10q
16552	chr10	89700000	89799999	321	10q
16553	chr10	89800000	89899999	321	10q
16554	chr10	89900000	89999999	321	10q
16555	chr10	90000000	90099999	321	10q
16556	chr10	90100000	90199999	321	10q
16557	chr10	90200000	90299999	321	10q
16558	chr10	90300000	90399999	321	10q
16559	chr10	90400000	90499999	321	10q
16560	chr10	90500000	90599999	321	10q
16561	chr10	90600000	90699999	321	10q
16562	chr10	90700000	90799999	321	10q
16563	chr10	90800000	90899999	321	10q
16564	chr10	90900000	90999999	321	10q
16565	chr10	91000000	91099999	321	10q
16566	chr10	91100000	91199999	321	10q
16567	chr10	91200000	91299999	321	10q
16568	chr10	91300000	91399999	321	10q
16569	chr10	91400000	91499999	321	10q
16570	chr10	91500000	91599999	321	10q
16571	chr10	91600000	91699999	321	10q
16572	chr10	91700000	91799999	321	10q
16573	chr10	91800000	91899999	321	10q
16574	chr10	91900000	91999999	321	10q
16575	chr10	92000000	92099999	321	10q
16576	chr10	92100000	92199999	321	10q
16577	chr10	92200000	92299999	321	10q
16578	chr10	92300000	92399999	321	10q
16579	chr10	92400000	92499999	321	10q
16580	chr10	92500000	92599999	321	10q
16581	chr10	92600000	92699999	321	10q
16582	chr10	92700000	92799999	321	10q
16583	chr10	92800000	92899999	321	10q
16584	chr10	92900000	92999999	321	10q
16585	chr10	93000000	93099999	321	10q
16586	chr10	93100000	93199999	321	10q
16587	chr10	93200000	93299999	321	10q
16588	chr10	93300000	93399999	321	10q
16589	chr10	93400000	93499999	321	10q
16590	chr10	93500000	93599999	321	10q
16591	chr10	93600000	93699999	321	10q
16592	chr10	93700000	93799999	321	10q
16593	chr10	93800000	93899999	321	10q
16594	chr10	93900000	93999999	321	10q
16595	chr10	94000000	94099999	321	10q
16596	chr10	94100000	94199999	321	10q
16597	chr10	94200000	94299999	321	10q
16598	chr10	94300000	94399999	321	10q
16599	chr10	94400000	94499999	321	10q
16600	chr10	94500000	94599999	321	10q
16601	chr10	94600000	94699999	321	10q
16602	chr10	94700000	94799999	320	10q
16603	chr10	94800000	94899999	320	10q
16604	chr10	94900000	94999999	320	10q
16605	chr10	95000000	95099999	320	10q
16606	chr10	95100000	95199999	320	10q
16607	chr10	95200000	95299999	320	10q
16608	chr10	95300000	95399999	320	10q
16609	chr10	95400000	95499999	320	10q
16610	chr10	95500000	95599999	320	10q
16611	chr10	95600000	95699999	320	10q
16612	chr10	95700000	95799999	320	10q
